slot,front_sig,front_signer_site,front_sell_amount_site,front_buy_amount_site,back_sig,back_signer_site,back_sell_amount_site,back_buy_amount_site,front_signer_db,front_sell_amount_db,front_buy_amount_db,back_signer_db,back_sell_amount_db,back_buy_amount_db,status,same_signer,profit,relative_amount_diff,,,,,
377264613,5GWUuBJzdjAdHnD6jxrR9x8tMAVuZV6NVfm8N6EKtrJ7hckGdP6Pg5Bva9mkTrunJgmwnUrp38tCVbWFKKBRXupX,nan,0,0,4BBvmT3x5LiQBDLetQ7cvUEHHwCMwsnFzGH4yk1Q6bq4U97L7gpHx1jTWnz68qcPcukDcEzYe4SaynYdN72Z4XHJ,nan,0,0,9Weue6,16.82567899,0.000985056,9Weue6,0.00099,16.82568501,db_only,TRUE,6.02E-06,0.00499394,,,,,
377264613,5dDrmZHqn36kjT6ttZiaxF51e5zPee8ZP16SBJubkAMA3ayf1nkZufxARcksK5tsTK316xedAcKswvWRh3xtXM3A,nan,0,0,3P1ey76zSdnnH58xBQ4cKVWK2XY38m4M46giPXcvygPjk2vcbk2L43Jn7RpgkpyfiHtJB8JVLnQYh8cRK8VG5aVz,nan,0,0,F8TBMb,16.825673,0.000985055,F8TBMb,0.00099,16.82571,db_only,TRUE,3.70E-05,0.004994949,,,,,
377264613,5oJk9vgtTSry5n2weY8BhNpdYXK1DHt937vYoHfsF8GbSZ4W4Cgra1ePVzcVtZqkiNydkWUrwusZiCapF2ViWxoD,nan,0,0,5rUzKy6tYtoeGkeFYEWKbaFmzxnWs9iGsPad6GsN6JjjwCDGgjKDUBWhuSZDCq437E5X5ivVmBxvaB23bB7HRgxJ,nan,0,0,7pSy3r,16.825673,0.000985055,7pSy3r,0.00099,16.82567899,db_only,TRUE,5.99E-06,0.004994949,,,,,
377264613,qaBxnBbWDbXqgtYrQD2aVEURx4EovqozokR5ZopywpTedSZR5khvhRcsnPDMSrVirDqkjVyExmNzyk97QwSNgvj,nan,0,0,5soGzSKByBj8oGJzb5UHEKFacAmqJoy7bCJYriuvsq7CrGTZJHJkWx2bhTVqqAgDjFcT1yTKWxxCJhtMMhviMaon,nan,0,0,2i7itc,29.75584,0.000985055,2i7itc,0.00099,29.75584,db_only,TRUE,0,0.00499495,,,,,
377264628,5C6FJWnFTFfo2BoBzKEUDJ44eKdJ8tovoY4JLsnRhniyGLNhRuzXE8b7j8HXqYRWhFZyTRkozb1YPaGqyZHMF3Uw,nan,0,0,4c1VyfnzwC4LVMyZuc6PrdcUr2naLF1RvNyGpsvxrDfxkVZhqSTvhJnZaJ35fuzjSv4JKDVMhge5xJLK39JSgaAQ,nan,0,0,BHxpLP,0.00099,16.82568499,BHxpLP,16.82568499,0.000985057,db_only,TRUE,-4.94E-06,0,,,,,
377264660,4tHF5Kzh8hHWv23Tgpf7ZUjDVa268315yWWBMM4tZwuYVWxuVqm2hdCZczyzgiWkiPuQkLgYM18eFyour45cKokB,nan,0,0,5cAH9gLzhZLd3SMrbJDnAxpF1uKprVf6Gb1ygHZ47m9VWGmxn6Uz5WYEU7cKus2pEaHXxPNFmCbysEGcBZ8wzbCX,nan,0,0,6AYZbD,54773.83078,0.758244341,6AYZbD,0.732407258,53149.95576,db_only,TRUE,-1623.875021,0.034074877,,,,,
377264800,4ZVuRgQpe3p5GBMPgWukjazhzwcb2tYYotx6UsAD31rMgkBjjgndt73a2zsVEj8nD4rmBbF9BVWN1wKucjGeJ1HN,nan,0,0,HUxkzGgGCNvdKVGL44JySmfdzrXySAjcLamWgyJssK1XemWCkjSZWxeF7r33p89khUmXSZwMyC8qunwhBesC8t6,nan,0,0,F8TBMb,16.82568699,0.000985056,F8TBMb,0.00099,16.825699,db_only,TRUE,1.20E-05,0.004993939,,,,,
377264800,4knuus5AfqaHJXZgt2Bw5KDDooAD574zEH5WfYSMP8ea4w3jbLfTkPst2W6PyVxKq9gSmXfc2wbt5uFYdZpRs9dM,nan,0,0,51uLJNev7sfmm8LeA5DzhYuzqmy962GrNZ8RGY7rTVqjNdZjKYLYxETkTdoLuT8wuNPhSpux4YFvmXcDFRQzg7Pi,nan,0,0,21a16u,16.82568,0.000985056,21a16u,0.00099,16.825674,db_only,TRUE,-6.01E-06,0.004993939,,,,,
377265007,mu42ZdJE4j4RygAqfd5Gpp2nVWupCJH9qEsH6rhGiD2NMgQYVEFhBneb5oUBhPP3sxKh5NmQUdsw1EM5rMrqsWT,nan,0,0,5mfNikYMowYJ6Bv23RmthJQyn9NCPaWZ2ENPsoTB7HcbwuyfY9foAotN2MG1rNioQN5rATd8F5aJ5coP9gEaBHrs,nan,0,0,21a16u,16.82567599,0.000985055,21a16u,0.00099,16.825657,db_only,TRUE,-1.90E-05,0.00499495,,,,,
377265074,4GapLdEtKnCrbF469QQXPVGJN8g4RQoxEb3wTMNLgqqEnXqhYf5TEXTwQDm7LuYf8wUqYoPbTdGQK1gBJbj2RAMq,nan,0,0,FecYFxUbK4H3vdSPZbwem8zjsLcPG1cJQVXsJaehX4uDGkHnALsZDEkjRoKdW9WxjxWis6kHT835njmWJH6rM3G,nan,0,0,CZv7nq,0.776393311,382605.8917,CZv7nq,377546.6682,0.766008608,db_only,TRUE,-0.010384703,0.013223068,,,,,
377265104,3XWpSEAFyNCdWDk8ftxhGNyiN9T9jwAAmArdXxrgk8AoHogHz4jv1dgQ1bNY7u67zpG2Q2TR1YzvkytsxsCrKVZV,nan,0,0,4qqyiaMmL4fPqaYWS3nmVVM5P214kzgLGar1A4ckF5q2Kz8SiNsxi1Yw1Mey27v8JtnX5RgkMrkavYGTmsm2c6uA,nan,0,0,2Qju1P,16.82568701,0.000985057,2Qju1P,0.00099,16.82566801,db_only,TRUE,-1.90E-05,0.004992928,,,,,
377265104,3eHQsj1J3bLNprBoextijh4vjL6YjiWkEPDW1i3geqswr3JSqGs5qk7fd8Bz2U4TQny9qsfDWBhfmYrSA2yKRC4j,nan,0,0,53rX4JVtYbE9fZwCd8SJBTLn4oLKg7cdaBMtg4K7NJKWLvW3Z9cCy7cTnhxEaHDM82hkrChFgEKivnMN2FH2DdY2,nan,0,0,BqahjD,0.00099,16.82568699,BqahjD,16.82568701,0.000985057,db_only,TRUE,-4.94E-06,8.86E-10,,,,,
377265104,3oVJ3ogswAEqqL34NiXL88UepxqppvbZcDjNTx1VPeyUQ2YHW4KFiL1xJyb2k1ZJHjavKYsgpEmTWa2D3wKEHPT3,nan,0,0,4ejxiPzjrnVbii4erirxCZ2LxPKCFhdeHpHh33DkXWe5pEbc3F4XknU5K8fbpzmZHZ3bYf3nDFCUYd1RJmgr4GxN,nan,0,0,9Weue6,29.75583997,0.000985055,9Weue6,0.00099,29.75587001,db_only,TRUE,3.00E-05,0.004994949,,,,,
377265104,4P4XMkr466JHi7oJ3iu9gTps5p3Do3Bwqv7URFP7rLJsvyEJYTQF17SQL6fXuNA8bH2Xg1pMc4BmyCoMZUCCcZts,nan,0,0,2NMCgaVVqDS9YfHdofMN2MLaWEDB6tWCdyNA3ykgfhE3NJzLTfruvqVEFxK7uuxy2WwfzpJ5qsXdPWuqNS5B46Ns,nan,0,0,9xVpbD,16.82566801,0.000985055,9xVpbD,0.00099,16.825674,db_only,TRUE,5.99E-06,0.004994949,,,,,
377265104,4UWm8FbEqHkQyHX7VcgTSs1aHmW9oFM7ghF6LgzWwzzCeu6sVppPTQU6FDPhv1p5jZF8adkD9cjQRFN9qXyth9m1,nan,0,0,dELyV3T3owNtzTxD5miKCTG2dMGNrYitB6wLj5d3B2HpmNVWNamSxBcF9d4PhcnxUro9DyCMPB4w6pTay3tLXXV,nan,0,0,7UdX9Q,16.825674,0.000985056,7UdX9Q,0.00099,16.82568,db_only,TRUE,6.01E-06,0.004993939,,,,,
377265104,5CFM9N2QwqpSKrnW4tDwAzLYJL8EZgHeGzynMje7etiopBp3LEc37EyBDk7J1CTDULvqezQVh2EPjREDsrufHf1C,nan,0,0,3XxbeKngBE9JACayVaGkJYBZB31JN5jsZM6xJQ4zaV4pvyZ4dQBXMW86H14hp1UgvSYV3M9F19ZnAFySPXdrjqfL,nan,0,0,FoeoBy,29.75582001,0.000985055,FoeoBy,0.00099,29.75586998,db_only,TRUE,5.00E-05,0.00499495,,,,,
377265104,5Ln9w7hr525BaEWXZiJobcDyz8csj11oeLj5RUnz6WKmFEgeQk5bmYaUTKf3jnnpTCfkGAWY7aVMjf82mVT7z4K6,nan,0,0,2TpPC1NhzczP7Zj5zLyPvF65zhsYXA8t1Zejuc41kzzmRh9LgggzqCfwsYv8BC7kU4TtqqnCrXqw2c8cRshppUR9,nan,0,0,BHxpLP,16.82566799,0.000985056,BHxpLP,0.00099,16.825693,db_only,TRUE,2.50E-05,0.004993939,,,,,
377265104,5gsBn7QkQAYAQZxqicnPVhYQMffKcVd72Wa2B5i6ce4dLxx2U8VQbWxzRY48Yohd26fyeQCoiy9zDb5wdDogR1AK,nan,0,0,214udbJafn3MxpcmDvQ1Qjc5jx2a2Vf2sq54K28NcGBMNmiPkYYszcy7fhE2MEXzF4VrJXo9xT4r5z4QfLondFvW,nan,0,0,Hy1dee,29.75582999,0.000985054,Hy1dee,0.00099,29.75581998,db_only,TRUE,-1.00E-05,0.004995959,,,,,
377265104,Tjq9BGt3gbdirJYukxrgyFt7X1RSH8KczryVrNNuUsq59f51ng8P4t8VaKfRWJu8sdP2RTgS5mqQt4qDq1YeH9y,nan,0,0,4gj6nxJwdZjvEvUjLQbD68g3KgJNuAHi72EbbCTtA8q6PddPkyuPJNBJLvrLnkZAaashDHbwxtAaxkWmDfYXxvdR,nan,0,0,9DWvnx,16.82566199,0.000985054,9DWvnx,0.00099,16.825661,db_only,TRUE,-9.83E-07,0.00499596,,,,,
377265120,4gbkEGUamhGTMWub97s6F89YPH8ioPhWDLGyCwrC1sDU42DnBeYhE4AzPqXax6nkc38Q3JtxGKC4sqtPyUeYQB1q,nan,0,0,4cfUmEBCRnwNb4mzvQXEGuc7coPunTYPCjxZ2632mutQJpQQkjtiZGMGhvnyY8dojUbNTLEYz8HBwndipMnt1ys3,nan,0,0,4eSaWG,0.182070583,5397986.493,CZEsHV,5309799.735,0.181790792,db_only,FALSE,-0.000279791,0.016336973,,,,,
377265220,27ZTWCGktFjnw2FKG2XCbmcGY2ooiQ3UnYGMCiLUg2xgpTVFVxcVUkQVUQongaZHruhBufNyFD9qdecSuqRmJ1tE,nan,0,0,5N55V4sTbYCnoCXRcSEg6E3pEjF7hebqmDiFkNpvQJEWAsP8sg3bVxvkh67NDQ5AZdPQw59nxCBdMSbKu8EDTapE,nan,0,0,9xVpbD,16.825665,0.000985054,9xVpbD,0.00099,16.82569,db_only,TRUE,2.50E-05,0.004995959,,,,,
377265220,2PPF8CLupaaDYBdZzJAAaAYSXi2zpmSqeVQa481SHF4kk6u3riwNmKWi2aA7DKuQ29jUWRkfkq68qYsFuioRANmp,nan,0,0,5QQxf8uncpPs2ypcs2ofpJj6hY4ngEodu2LCC9c5utoDSWgY9X73tP1yXofJQXnvdkosVWMw4rQMiEFo7tz31e2a,nan,0,0,7UdX9Q,16.82565899,0.000985054,7UdX9Q,0.00099,16.825684,db_only,TRUE,2.50E-05,0.00499596,,,,,
377265220,468gUeBQfWkynNmhGwnMkri3GApVb19FboMq73BPFNw2Xkg4DF7FFeNVrXR6gbjSQ8b8Bg8nz9gCLbCckC6iQ7tV,nan,0,0,4KEUBvRNd1WyfK6KozvTdWfV82qak21dGZefLR2khYEfDamJMR3Qg3oNsXwy4YtkKWScT4HBZnKwHVPgWkAaCqtD,nan,0,0,BHxpLP,16.825665,0.000985055,BHxpLP,0.00099,16.82569601,db_only,TRUE,3.10E-05,0.004994949,,,,,
377265290,whv7zwW19uzJkX8w7po7W2KKS16Dyh1wEgst2YiEabgVwGi34BjMK99DwMU7L6sgy5DS13JdEKDDSYSp3coB27w,nan,0,0,5PZmLDXH9T7WUtWDD1ykkRoBPRya4mbQ9ZNVm52eLj3cxCLZVjVboWWyvRYqjbYtodXs1eriF3sEea5Z2wxXr4fM,nan,0,0,GU6QYf,18758.43849,0.354751652,GU6QYf,0.356407648,18896.64933,db_only,TRUE,138.210837,0.004646354,,,,,
377265400,4YiahD3qqJVbh4jbaot1nDnz4zDwdUGr7LBksdyZ6u26whF5mq9APiUPA2gTWnvS6LVyPrhvbrUM2LJQENnC9WYa,nan,0,0,4HsJTVCC4gfBuqG8gAQkX8EBsWeVP9BT4cTE8rseYdxuckWY657PK32WiQNJ3h9ZvgBhxj8J5T4o5vTBGRGo9EUM,nan,0,0,5g7s98,0.325120605,2436059.387,FxSyRK,2364918.09,0.317636386,db_only,FALSE,-0.007484219,0.029203433,,,,,
377265462,4ALETTM4xDUkaEoJyrxxHKCKo7tC9xL47AoFuJNuRaNf5HVamBD1JtMbJjcMmAB5bxJof3kaS14AJn7WAzfiwWo9,nan,0,0,4N1Sm5ACSEeyoTvu2DpwTivJcjDKtLtiKZSKV4tpQua33DTYvPqGWeBMJ5cn9TSnUamp922jpsqVcYm5CGdG9S3W,nan,0,0,28gCat,0.3432,6567493.334,28gCat,6567493.334,0.19438526,db_only,TRUE,-0.14881474,0,,,,,
377265487,RETGqauvaN2EcS9xuteZs9rWYk4dsqJeTrFNcPPULWsdUnuksd5bxqnqCtHPAcE3Hog2hcrsoVDi6KtYTjWaMTQ,nan,0,0,4BFEHHy6RcdaHxyRY4xvJUxuzKW33sCusiWgB5K8xc7pc1BWS9V8DZ1pkAC7jTbu3bR9Q8k8U4v49bZxMhTbLwPc,nan,0,0,HoKTwj,17585.87954,0.345409071,HoKTwj,0.359145665,18348.5859,db_only,TRUE,762.7063619,0.038247974,,,,,
377265487,jN3bF3fPdeLNiRjSiTao6z82ikcFFALYNm9ZJT1oRLSSN7HANKnQoYr2L7zz9ygybgfz5jtjp56MXRnpLe367XY,nan,0,0,4bC6a1JcS7UcSDiDJNJeAKBBuZuAVjKrhPLvCaUdDxy9Sme7Qu4LFPxLm89ivoDRQvX6rzRkrboh21JFKKEjxegX,nan,0,0,CTZcE3,899845.4346,0.410043846,CTZcE3,0.4,877677.7962,db_only,TRUE,-22167.63842,0.024494566,,,,,
377265490,2goFAwnoEfpDtVJkDtAuKFiKMFswvNf6r3p1ZdYrsM4JccWSgfZ6J9FgsNv1Dy6CzjRoet2m4vH99yL5MFFMkF95,nan,0,0,zjKeLL6ENCWm8VKt6sV83Tw158QYPonLhgvV3eBLvavTrRSmVzk5UUK2J17yF9hApqr9GKJm13itx5szLVoJmGo,nan,0,0,GKuCS3,0.626759935,42360.03688,GKuCS3,40817.11398,0.603869218,db_only,TRUE,-0.022890717,0.036424022,,,,,
377265525,5PCFotYbz9LZLhGmjtFYJNRscTtgd7NChZu3Huok84uPoXJHg2EZoTqs1SntrhqJS5xDRPhA6z8ohQEg2uwoA64Q,nan,0,0,u1jngxaUC1jk2TYDrE9TQzTRRwEETzy3ZypAHgwXQkbFHEj3jRcJDEMXhHcypitdq746pTYZAWd7RTu7YB9owSK,nan,0,0,Cmm5P7,0.105891052,3330483.897,5BEbUD,3283619.994,0.106201931,db_only,FALSE,0.000310879,0.014071199,,,,,
377266003,5Arwopaub9WgwatgXY43vnGBHGWsKy3pHXr3BxAsLnQzHAh1RA3K7C4JpkAMe3jKGBV9DcM8QCq2ZTboCCoeshZ3,nan,0,0,dnLG3wAKDpDpD4eG9gmQnWTYmTwMt4dJ2UGr2Ed3ZRpuRFUAjbp785eaPRHoe6kaDoA1XxpcpTANPLWch6juqbw,nan,0,0,Dv3fSA,0.461465331,30633.48518,Dv3fSA,30314.69805,0.456584893,db_only,TRUE,-0.004880438,0.010406492,,,,,
377266164,5FWSKKineTo9Zy1xUyG2R5zfLixtzZ1DUd87QBq27DNYZgLeNRguSms7hvWPkp4H6CJq816q8eec7KKHjkFYKbP8,nan,0,0,2UBvuSR2LH6UXdof4pAmAeEeZSV7JZ45DovpVrC754LkMwmJ9v3MCcYbkbw9NQ7Hd4xstApZXdQha8MbZoKhMmRE,nan,0,0,HBmX68,16.82697301,0.000985055,HBmX68,0.00099,16.827005,db_only,TRUE,3.20E-05,0.004994949,,,,,
377266164,5dkTaYjc5JGf9Fxsr9uLVjc6NiaP7XfuLh3KnZQc9bFVA2eyqewXKLeQwtNJpMJRb8RQV8UUyCcMHRGp2oK9VaAt,nan,0,0,5XiRwwsbBixZjiLjpjsS5SnRRdG9eykZTFPvNqR1jEMBU4Dduy7RpKoCSog3fNWM36VJ1x9rCWXSWXf8GbEKVvc9,nan,0,0,QS8TY2,29.75878999,0.000984836,QS8TY2,0.00099,29.76538,db_only,TRUE,0.006590009,0.005216162,,,,,
377266164,Jv6UibQf8kCjx2jqBvMJ1ieWD4vBQMuVY4oFhpou6jsPnf1Petz8sgQ8cyCeH1UXtvVDjtv3FxcDjChakrrME1W,nan,0,0,TsAtweFsjmDodjUTnffdfD8HndLQkoAcyH5RHWLPLJi4WBNVmhWiTcG7oGw84QUj4HhX8b6GciRQPVyyphgUfi2,nan,0,0,Cx99ST,16.82697999,0.000985055,Cx99ST,0.00099,16.82697301,db_only,TRUE,-6.99E-06,0.004994949,,,,,
377266168,4LMzCb2BX1qp6zzp2WgiPxwjgCvxp8GHf3AR2ZvkPxBwBgQcYmcChqYpzeLn6rcgqN2aCZhrGZSjxj2h6q2AsrtR,nan,0,0,37HpgWj7CsqFFfZFFU3XTM6Hk8hsUexnZCiV8gTacHzYcjK8ojESLLxg7co325ytL1sydH7cqzhdt8nbPzLN9qWD,nan,0,0,r62h1x,0.586303682,27447.97113,r62h1x,26562.28627,0.567319038,db_only,TRUE,-0.018984644,0.032267772,,,,,
377266236,2qDsM7o8szZjk4mBFHQ6sx3XjSunB4YqeNxszeZnnVWAuZyvnLRSb34pu7jXsDE1tpHe2GzmeS2RdVX79XBEdy5L,nan,0,0,5bfWVKYbyRHTawznc8gufiPwxxBe1sYh5gmghBvSMtvgjVXbK5cnEHQd7JRENpP2cEJdXF1mVWpfyYKWD4SwvcPK,nan,0,0,BgkEru,44436.45545,0.774642323,BgkEru,0.803479506,46018.74502,db_only,TRUE,1582.289572,0.035890378,,,,,
377266236,zCP8uCnukPdq4NGb7z1nKh51a55nLs9BCjngCt5uEJ8gsc2q9GV5QEy8SQedC6oj7C9WAS8FaeM3Uju4kSiGynu,nan,0,0,2vzGpyKYLQAM2EGYCDWHbsjkEAsxCKEexkuaG6HkMn62B1K8zVAKY7R9QV7Qwn7kzJSXskdrTrW9vA4bnyWexZn,nan,0,0,F313Gc,44469.43869,0.696935098,F313Gc,0.704688788,45042.60414,db_only,TRUE,573.165452,0.011002999,,,,,
377266270,5iZNko3oF2y1WZbVcsS9SCqeqnQQ35XU8FWkEMvC5ReTtbtc4PQj2VFHTkti2f9pwanYooZJedTTJvaeHEuyGJYC,nan,0,0,PMmVGp9fv1mUvmkvsGLSGLA8j8cgyKqbGeYNP3QfavjJfQgrgyhVhhows7qs6htfNv2noccvNFQW5Wh8PpjgKQr,nan,0,0,9nVmxw,8681.767526,0.013682122,9nVmxw,0.014244768,9237.450059,db_only,TRUE,555.682533,0.039498432,,,,,
377266292,121Xn9RKuyGDiYNKwSR3BXfSfVuMKGFXnDXkuTVqocyAHGRK4PVM3936Gd6y1QWNxkMxBiQ8FtgCUiNJJUK4RHL7,nan,0,0,4g4cJPcfofe1tX2fj2rs8ufQYVZWxAsiLaiHuhAX7U7GbyFPZFPtGdxwvrKS54UfG1n2BerxqouzNGVsABSpxEqj,nan,0,0,2i7itc,29.76538,0.000985054,2i7itc,0.00099,29.76540998,db_only,TRUE,3.00E-05,0.004995961,,,,,
377266292,2bEuNgyPtuhqNSwCQJpApN1uyqUxGg26vXxekRMXUyjVT3e5ytcLL42wBj8wc2KaYfBtLcdT15rqPYHVecqhLG6E,nan,0,0,y1axWqjmvwy8mATEtKnkBJ6a9kCTs3AyNRSsqRgVpkmiGcNqzehq53pBUTkUbqbaKMHs2PQEKhjQBLm5fooMxmG,nan,0,0,F8TBMb,29.76539001,0.000985055,F8TBMb,0.00099,29.76538998,db_only,TRUE,-2.98E-08,0.00499495,,,,,
377266292,3Bqo9SitLdwZBvgv1oL3djH9Kbc6CRnA9LikpNJAcZ8ABAPCqtKF2Ndifj9px3d9gxGa9X64QxdccTypB5x9WMbM,nan,0,0,YkqBDA4pBR1V25dyVg1Wx7vLC5uUxFXC2fVhaHzYZAqKw2kP6s2kz1xoZsX3ipZbdQw8e2cs4JR7xp98YyWiiHt,nan,0,0,2JnFnF,29.76538,0.000985054,2JnFnF,0.00099,29.76540002,db_only,TRUE,2.00E-05,0.004995957,,,,,
377266292,4Gkhezi7i44rPLXqqdKgAEwgSPyzumMH6QvFbCN2CbRuVtmxrkLCS5qBAzQavvVNuwFoYtJjyXE4uu1T32JT7WCB,nan,0,0,62xgxtzQuXWHkPpfy6D3eq48KqGiBXfuv6kPkupSYjQC2U7fYsDCWKWJRZTgZfifvCqx4HNf3j1WRa37nUGE6m3h,nan,0,0,7UdX9Q,16.954944,0.000985054,7UdX9Q,0.00099,16.954951,db_only,TRUE,7.00E-06,0.00499596,,,,,
377266292,4ScpbhuWgudhPyUVHKGzuazDF4NR8jniDQNu4NTJ4HybCagAb5EWgcaB2GCrCGqKjGnAvhraayHEfscpC1iuRvZv,nan,0,0,4iVwWhimnTsfetke69dvjxNLXaJCsvkVfUFufjNBMcxFac4Ddvhv6eLHUuSkDNmPDhR1PXWyQwMq5zPYhwMHQxpC,nan,0,0,Hy1dee,29.76540002,0.000985056,Hy1dee,0.00099,29.76538002,db_only,TRUE,-2.00E-05,0.00499394,,,,,
377266292,4SudGNc2HBZ4bbJq3eYxWvnKcTjN5bi5iPKhkewVygodML7Y4WuY5rN4Kkgx7gzujuNhhvTQGoJaxaAxvH9nNTfj,nan,0,0,2NVpDgo543uWPVsz7qQ7wFk5soeAbYweUFsPPhnv5Y7nqiywkBGE7y7x7yx7uJyRYihVrWvisEciQKsnFUrCuyui,nan,0,0,9DWvnx,16.954944,0.000985054,9DWvnx,0.00099,16.95497601,db_only,TRUE,3.20E-05,0.00499596,,,,,
377266292,rYwq1F44cmwtvKGHzJLsvfMQuZ6QBTnY89DHvi8ZdLEbim4GNb8X2Cv5RdQnjuHgyvMbCNjVhzRQNcGEWPpw67Q,nan,0,0,2orkH6ZQFw5iLXa26sBT7tw3Fk1dgSpM2uUusRyoMG96SG7fypAL7gANk423NiFXYnqVXLjtFF4z962FnTcRQ5sq,nan,0,0,FaJG1M,29.76538,0.000985054,FaJG1M,0.00099,29.76536,db_only,TRUE,-2.00E-05,0.004995959,,,,,
377266304,2yScwq43md5od6NHBQ6Pe3UDh9MHGPPeH5p4wJM5z2K5TMJc7DN1RiRGwBia2ZNwUmyJagTFwLrowZnRvo3E4Y5z,nan,0,0,rUDJPRRQGyt6qrB63DuugnsLiCTvNeqAaXZUwZppUgajQ959hRkcSxdg4X2xuvUixe55kY2yhcePXEzLtEfypyu,nan,0,0,F8TBMb,29.76536,0.000985055,F8TBMb,0.00099,29.76539999,db_only,TRUE,4.00E-05,0.00499495,,,,,
377266304,3xaKEouQiF9EafVnex1S8SXtSBzYophD3CBmMqxx8nX7xv1UiH92Y5nnS5VoGcqK5Vu59obivLwZDgDGN8U5T97b,nan,0,0,5BdCHswAiLRTWxSxwsiAAWeMxHTMPc7mihRUhTzmK4qboCS2QxYPWY6BiSyBYZcZGi1kzkwSNCo3cPdjq341JzP5,nan,0,0,2i7itc,29.76539001,0.000985055,2i7itc,0.00099,29.76539999,db_only,TRUE,9.98E-06,0.004994949,,,,,
377266304,4Ugix5SY2vEjvrRz8nBjub3zkKSbmXMA6EW9XhENcGP7p6bwtbqBEo5CLHBP5WEHCAHNPWLTyXA53mfZNijtB9Ya,nan,0,0,647p4L1jHJ5yh2RY8iQa2kTvAX8Sq9tXMbGzHvuyyfs9kPMBgWbHpisNf25rNvPTE49c5pqYFiFh2DcHnANNG5qF,nan,0,0,HTcLZF,29.76538,0.000985055,HTcLZF,0.00099,29.76536998,db_only,TRUE,-1.00E-05,0.00499495,,,,,
377266304,4zxMyZwwApCJPAv3dHQm9qZy8uZSHqgJKsV1257ixwy9JJ56trB4QnAwbDKAG9t6HdLuCXtgKPmKGzpG6Zg3uveG,nan,0,0,3r6PJpinb5QCJvKpGxSMMGJaL16ByygkbsG5r7MDvZqvrqiBcRXZfNJb89v1TXEZoxRnbNMHr4bSbxWePJ7rCpxo,nan,0,0,2JnFnF,29.76536,0.000985055,2JnFnF,0.00099,29.76536,db_only,TRUE,0,0.004994949,,,,,
377266304,5ohRq2DWtwKxHiAwH3vr2dyyWz6RLRpUH8WCE61PUa8idAJGnkQq3sUuYze3nkWKsywtNnouau1g4zo2eBZefFpg,nan,0,0,3j2SEJKJWBgux4sqnsesLXG8X74751NZjjGo1eXfzywrMfS3FCARA4MZ2Ze1r2sDwfE8DLHWaFwKbJb6gu324syE,nan,0,0,DRMkM4,23440.29048,0.5072889,DRMkM4,0.505964769,23312.02935,db_only,TRUE,-128.261138,0.002610211,,,,,
377266304,EfayjFPMwzUFPY6xhUDJBDKJkDepuMThQEk3MRKXm5YS8mGhrnS7xmfg1FZDB1hDzqjTxxQzbMz34fgpRWhAG79,nan,0,0,4jJcynRQDJNMrHJWJkzAvjRG1Ws1ctySJ5Mi7133M86PTMxB67vFdpmgkF96W3Jd6JsQD7z3Vm9YuAP56GZm9nZz,nan,0,0,ExBvLm,23236.86291,0.413271326,ExBvLm,0.433203101,24534.67442,db_only,TRUE,1297.811508,0.046010232,,,,,
377266332,5kcAZNQwpwYheKgcjvcsABxjyb5t8E7whHn7QrDZ7sBvWgyj8KNFJwNVRoMCWxLuptcVrjHEa7dSReFpSdVB1v9b,nan,0,0,5yYqTeA5jyCqfjmNEXLNbdrqyyd38zCxhazQzBc5M2RfXvWguQ13ZCYdTJ73C6EqimAoEwnHuVM2DJ1d2q3czxVZ,nan,0,0,siN1wD,0.041162575,1077537.861,siN1wD,1077537.861,0.041118127,db_only,TRUE,-4.44E-05,0,,,,,
377266502,3cNzQZz9DuWS3XjyLYfeBTEe37HCqLJV1tnUea9iLQ32ifjBkbaZdncFkHSB48QmRXhJxZcEUFaQTqGpwoRDpVRD,nan,0,0,3bQhsCp2iFMz872pA29xLvmteobgUya5X9Yc6HQc1dbCzLFwPv2cYetdGEef7P8o8onf58F5CEhh7wq49FqfwUkp,nan,0,0,5rZoWM,47865.7607,0.756016131,5rZoWM,0.766530236,48775.38396,db_only,TRUE,909.6232591,0.013716491,,,,,
377266541,5TErdRpbnzhTVxfKLQYFFnuL6sDt2QY9oU14jgSabykCUaXvwBGb8e4dMh7LQ48o3xt356tX8TPvxJcXxzvA4xE,nan,0,0,5TmsqgD6Wyj5QJ7U3dbFxcXzF8Xhh2xLTAobmaWx3FXRBwxN1Dw1bbpJSp7KrjNuj3iDni7RoHoBcv8CxY6DBn5P,nan,0,0,3veLH5,0.402409656,18019.06514,3veLH5,17329.03532,0.386948545,db_only,TRUE,-0.015461111,0.038294429,,,,,
377266574,3yYsUV22Szk7wApswJFpuwWTCtC2xBtGMjYN3Q1vkQ2NRLhs6Eo9QUkC3RvRKyomCaT9EBdhKJoNZMRx9opWAKBZ,nan,0,0,3hurAWGRG9nk8oJtd4fVFQ5KYvcsxuaD4JH4ZLAwPTo2ntGm8EXiyY6NixhdjKxKL5UzAFffAYegyEBee4YK2Dik,nan,0,0,E2US3j,0.3654063,22836.17265,E2US3j,22302.09328,0.356803985,db_only,TRUE,-0.008602315,0.023387429,,,,,
